Ticker,AI_Score,Harga,MA50,Trx_Miliar
KJEN.JK,1.0136411,115.0,,2.02
IRSX.JK,1.0135748,282.0,,24.05
UNVR.JK,1.0134555,1635.0,,35.68
NISP.JK,1.0129108,1195.0,,10.01
AVIA.JK,1.0129054,312.0,,4.31
INET.JK,1.0127726,186.0,,46.19
HEAL.JK,1.0126065,860.0,,4.72
AGRO.JK,1.0125453,140.0,,1.64
ASSA.JK,1.0122489,595.0,,7.09
KIOS.JK,1.0117829,68.0,,1.1
SMDR.JK,1.0114558,274.0,,3.25
MNCN.JK,1.0114545,210.0,,5.9
SSIA.JK,1.011251,1515.0,,31.48
BSSR.JK,1.0112257,4010.0,,2.43
PWON.JK,1.0103389,256.0,,51.56
MDIY.JK,1.0099937,850.0,,1.06
PYFA.JK,1.0097275,193.0,,3.44
SUPA.JK,1.0096847,615.0,,113.81
DIVA.JK,1.0089698,104.0,,1.1
MIKA.JK,1.0088763,1500.0,,13.57
WIRG.JK,1.0087306,56.0,,5.4
LCKM.JK,1.0082266,153.0,,20.22
COIN.JK,1.0080477,700.0,,2.82
INTP.JK,1.0078766,4160.0,,16.55
SSMS.JK,1.007265,730.0,,9.26
BBNI.JK,1.007245,3500.0,,505.73
TPMA.JK,1.0072002,362.0,,2.42
MSIN.JK,1.0067027,510.0,,33.87
PIPA.JK,1.0066347,100.0,,1.52
RMKE.JK,1.0066193,2060.0,,39.77
IPCC.JK,1.0066067,1205.0,,1.84
BJBR.JK,1.0064741,740.0,,3.98
IKAN.JK,1.0064635,69.0,,1.5
PANI.JK,1.0063168,6275.0,,48.3
HEXA.JK,1.0059354,4340.0,,1.02
HMSP.JK,1.005922,595.0,,11.73
MPOW.JK,1.0058415,96.0,,1.01
KBLV.JK,1.0057887,102.0,,3.26
DMAS.JK,1.0054715,151.0,,16.96
ASHA.JK,0.9875145,57.0,,2.6
CBRE.JK,0.98737955,665.0,,16.94
MOLI.JK,0.9872547,224.0,,1.04
LPKR.JK,0.9870947,61.0,,3.49
PACK.JK,0.98681813,240.0,,71.57
DFAM.JK,0.9867001,100.0,,1.98
IATA.JK,0.9866707,60.0,,6.83
BUKA.JK,0.9865527,114.0,,13.82
ASGR.JK,0.986542,1455.0,,1.24
JPFA.JK,0.98632866,1860.0,,88.42
MSIE.JK,0.9862321,89.0,,1.06
GGRM.JK,0.985925,15050.0,,19.47
PGAS.JK,0.9857649,1500.0,,98.61
SINI.JK,0.98565906,9000.0,,18.24
BAIK.JK,0.9856444,575.0,,1.84
INKP.JK,0.9854794,7550.0,,57.21
MDKA.JK,0.98512733,2470.0,,296.78
BABY.JK,0.98509634,234.0,,1.87
ELPI.JK,0.9846111,1150.0,,1.59
TKIM.JK,0.9845313,5600.0,,42.27
VICI.JK,0.9843871,570.0,,1.12
RAJA.JK,0.9843206,3600.0,,154.95
MSTI.JK,0.9839882,1170.0,,2.68
KPIG.JK,0.983755,83.0,,5.83
RISE.JK,0.9836046,1300.0,,1.02
PSDN.JK,0.9834934,113.0,,2.28
UVCR.JK,0.983287,180.0,,27.29
MEJA.JK,0.9832042,79.0,,1.1
CMNT.JK,0.9825062,815.0,,15.89
MPMX.JK,0.9824394,925.0,,18.48
SMLE.JK,0.9821849,91.0,,1.35
ZATA.JK,0.9821197,54.0,,9.65
BBTN.JK,0.98205817,1185.0,,26.39
PBSA.JK,0.9814893,695.0,,1.62
LAPD.JK,0.9814769,65.0,,2.12
OILS.JK,0.9814189,220.0,,2.63
BNBR.JK,0.98141515,98.0,,117.64
AMRT.JK,0.98098415,1335.0,,125.21
LAJU.JK,0.9806942,56.0,,1.26
TRUE.JK,0.9806927,66.0,,25.79
CDIA.JK,0.9805794,655.0,,68.14
FORE.JK,0.9802799,690.0,,7.75
GULA.JK,0.9801431,555.0,,23.68
ACES.JK,0.9800682,352.0,,13.74
SOFA.JK,0.980003,230.0,,2.01
WIIM.JK,0.97989315,1485.0,,3.62
JARR.JK,0.9794645,1515.0,,2.87
PADA.JK,0.9792777,108.0,,2.62
DOOH.JK,0.9790064,121.0,,4.53
ARKO.JK,0.97873044,5000.0,,19.57
GZCO.JK,0.9785883,136.0,,1.83
GPRA.JK,0.9784232,104.0,,3.83
TINS.JK,0.9778875,3140.0,,221.47
INCO.JK,0.9772706,4270.0,,137.13
TOBA.JK,0.9768389,378.0,,4.99
HRTA.JK,0.9767636,1790.0,,35.6
BELL.JK,0.9765064,89.0,,2.42
PTBA.JK,0.9764281,2630.0,,60.22
SPTO.JK,0.9763009,535.0,,1.33
TOOL.JK,0.9762214,54.0,,1.4
PSKT.JK,0.9759516,180.0,,5.75
COCO.JK,0.97591305,180.0,,3.93
TLKM.JK,0.97569114,2870.0,,786.69
TRON.JK,0.9755289,71.0,,1.05
WIFI.JK,0.9752389,1535.0,,103.32
LSIP.JK,0.97521764,1195.0,,16.49
MINA.JK,0.97515273,280.0,,81.15
ESSA.JK,0.9750288,605.0,,44.66
PSAB.JK,0.9747745,550.0,,100.55
TAMA.JK,0.9747707,138.0,,1.52
BULL.JK,0.9743623,326.0,,118.55
CTTH.JK,0.97434384,140.0,,5.64
BRPT.JK,0.9740812,1650.0,,708.37
MEDC.JK,0.9739227,1215.0,,93.35
BRMS.JK,0.9737043,480.0,,199.49
KUAS.JK,0.97340924,91.0,,5.32
BANK.JK,0.9733332,270.0,,1.73
SOCI.JK,0.973313,300.0,,4.07
NRCA.JK,0.9725451,400.0,,2.43
NICL.JK,0.9721624,525.0,,4.48
ENZO.JK,0.9717717,60.0,,1.14
LEAD.JK,0.97159106,90.0,,1.86
PADI.JK,0.97157776,68.0,,27.81
FOLK.JK,0.9712929,218.0,,1.76
APIC.JK,0.9707048,590.0,1329.4,3.57
ASLI.JK,0.970451,214.0,302.3,1.27
AALI.JK,0.9701785,6050.0,7368.2,18.39
BIPI.JK,0.9700404,140.0,216.4,165.06
NPGF.JK,0.9691023,65.0,69.1,3.05
PTRO.JK,0.96895987,4010.0,4919.9,373.77
RSCH.JK,0.9688379,318.0,292.0,7.72
SGER.JK,0.96865654,360.0,357.0,4.53
OMED.JK,0.96861494,196.0,255.2,5.36
EMAS.JK,0.9681468,6900.0,8078.5,179.22
NZIA.JK,0.96725935,168.0,170.5,22.26
PKPK.JK,0.9670885,2680.0,2678.4,3.1
MLBI.JK,0.96696645,6000.0,,3.34
ADRO.JK,0.9653599,2250.0,,109.39
EPAC.JK,0.9647382,53.0,,1.69
DGWG.JK,0.9646554,294.0,,3.71
TUGU.JK,0.96455127,1095.0,,2.89
ENRG.JK,0.9639222,1380.0,,122.41
TBLA.JK,0.9637481,580.0,,1.22
ESTI.JK,0.9630151,116.0,,1.06
UNTR.JK,0.9621563,21750.0,,116.61
KOKA.JK,0.96190035,89.0,,1.23
SIMP.JK,0.96175635,510.0,,11.66
JGLE.JK,0.9615673,53.0,,17.85
BUMI.JK,0.9604819,140.0,,667.67
ERAL.JK,0.95924515,260.0,,1.48
APLN.JK,0.95869553,120.0,,2.19
KOTA.JK,0.95866203,82.0,,10.21
AHAP.JK,0.95707846,78.0,,2.34
WGSH.JK,0.9553454,114.0,,1.16
VKTR.JK,0.95500773,600.0,,51.82
ARCI.JK,0.9545688,870.0,,58.39
UNSP.JK,0.9539078,195.0,,1.2
GRIA.JK,0.9536029,109.0,,17.09
TRIN.JK,0.9522195,462.0,,8.89
BBCA.JK,0.95070785,5825.0,,3538.69
BWPT.JK,0.9505914,72.0,,6.15
DEWA.JK,0.95018834,294.0,,253.26
INDY.JK,0.9471838,1910.0,,46.06
BUVA.JK,0.9456875,715.0,,148.95
CUAN.JK,0.9449171,665.0,,646.62
MBMA.JK,0.9433975,448.0,,97.72
ANTM.JK,0.9426186,2720.0,,820.6
YOII.JK,0.9377401,86.0,,1.57
RLCO.JK,0.93756133,2420.0,,3.57
WBSA.JK,0.93718857,715.0,,27.59
BKSL.JK,0.93618405,62.0,,18.53
AADI.JK,0.93264294,8050.0,,131.16
TAPG.JK,0.92195064,1370.0,,32.41
TPIA.JK,0.9086394,1785.0,,3448.68
DSSA.JK,0.8434555,730.0,,670.21
