Ticker,AI_Score,Harga,MA50,Trx_Miliar
TOTL.JK,1.0227582,1040.0,,1.03
DAAZ.JK,1.0223951,1520.0,,2.34
EMTK.JK,1.0220606,615.0,,15.16
APLN.JK,1.0214908,149.0,,2.28
PIPA.JK,1.0208241,119.0,,2.54
AKRA.JK,1.0207815,1235.0,,31.04
EPAC.JK,1.0200484,71.0,,1.25
BNGA.JK,1.0199759,1615.0,,6.67
TUGU.JK,1.0197597,1125.0,,1.08
PWON.JK,1.0195113,290.0,,10.4
WIFI.JK,1.0189658,2050.0,,29.86
TCPI.JK,1.0187539,10850.0,,35.25
BIRD.JK,1.0187187,1555.0,,1.09
TINS.JK,1.0186726,3210.0,,122.5
SIMP.JK,1.0186381,555.0,,7.06
NTBK.JK,1.0184928,74.0,,1.61
NICL.JK,1.0184216,570.0,,3.46
INDF.JK,1.018063,6925.0,,81.22
GSMF.JK,1.017515,100.0,,1.22
BNBR.JK,1.0165552,129.0,,75.21
AMRT.JK,1.0161633,1150.0,,487.89
BBRI.JK,1.0160941,2950.0,,901.31
MTDL.JK,1.0154256,535.0,,1.18
TRIN.JK,1.015305,468.0,,1.09
MSTI.JK,1.0152737,1365.0,,1.28
JPFA.JK,1.0152733,2450.0,,46.92
DSNG.JK,1.0151662,1190.0,,15.56
GRIA.JK,1.0151255,138.0,,4.91
ASHA.JK,1.0145166,63.0,,3.46
TKIM.JK,0.99394894,5575.0,,53.85
IKAN.JK,0.993468,83.0,,2.65
BUVA.JK,0.9931689,760.0,,109.17
BJTM.JK,0.99305415,520.0,,3.11
ARKO.JK,0.9928979,6125.0,,11.93
PSKT.JK,0.99272245,222.0,,2.68
MSJA.JK,0.99260736,408.0,,2.98
NETV.JK,0.9921768,66.0,,3.6
SRSN.JK,0.99209404,65.0,,1.2
NIRO.JK,0.9916734,163.0,,7.34
PTRO.JK,0.991228,4670.0,,356.18
MEDS.JK,0.9911686,90.0,,7.49
MYOR.JK,0.9908464,1840.0,,6.84
OASA.JK,0.9902725,352.0,,8.23
SIDO.JK,0.98966235,384.0,,17.99
INTP.JK,0.98958176,4900.0,,19.21
ELSA.JK,0.9890222,610.0,,8.97
BIPI.JK,0.9888955,176.0,,79.51
TLKM.JK,0.9888359,3030.0,,642.71
ASII.JK,0.9886226,5000.0,,670.41
ZATA.JK,0.9881868,68.0,,4.84
HATM.JK,0.9875348,336.0,,6.35
DOOH.JK,0.987175,143.0,149.0,1.65
FUJI.JK,0.9870864,274.0,342.8,2.87
KLBF.JK,0.9870782,770.0,907.1,34.29
RMKO.JK,0.9869209,350.0,472.7,1.41
HMSP.JK,0.9867128,695.0,686.0,12.84
SRTG.JK,0.98662066,1560.0,1608.8,4.2
BEEF.JK,0.9865656,168.0,217.2,1.82
OMED.JK,0.9865498,230.0,264.4,3.44
YELO.JK,0.9863951,79.0,97.4,1.03
NRCA.JK,0.9860901,490.0,577.7,1.69
WEHA.JK,0.98598593,124.0,,1.34
MAPA.JK,0.9850164,640.0,,13.1
INCO.JK,0.98407644,4730.0,,117.15
MPOW.JK,0.98399836,114.0,,1.17
VKTR.JK,0.9838018,715.0,,11.74
ARNA.JK,0.9835849,446.0,,1.69
EURO.JK,0.9833718,1590.0,,1.23
NISP.JK,0.9828992,1295.0,,2.65
IATA.JK,0.98211443,68.0,,3.58
DMAS.JK,0.9811756,156.0,,19.34
BOGA.JK,0.9811105,1340.0,1402.4,7.12
SOFA.JK,0.97998285,400.0,,1.94
IRSX.JK,0.97912407,374.0,,23.92
ASPR.JK,0.9788727,179.0,,1.68
SCMA.JK,0.9786926,226.0,,3.6
WIRG.JK,0.9778058,61.0,,1.61
TPMA.JK,0.9777742,488.0,,3.66
CNMA.JK,0.97655505,101.0,,1.46
MORA.JK,0.9751703,6900.0,,2.13
FIRE.JK,0.97491574,107.0,,1.59
EMAS.JK,0.9743709,7800.0,,120.23
AMMN.JK,0.9738888,3300.0,,1075.4
COIN.JK,0.9726917,810.0,,1.9
SUPA.JK,0.97198415,840.0,862.6,7.67
PGEO.JK,0.97133154,895.0,975.2,10.95
PKPK.JK,0.9702992,2950.0,2557.2,2.76
MGRO.JK,0.9699674,630.0,697.1,1.15
APIC.JK,0.9698242,980.0,1418.9,12.81
TPIA.JK,0.96957767,1785.0,4743.1,1074.12
DGWG.JK,0.9690043,334.0,367.2,2.46
MAPI.JK,0.9688672,1495.0,1318.6,42.12
BDMN.JK,0.96878445,4660.0,3499.3,21.39
SINI.JK,0.9671461,12325.0,12738.5,10.41
HEAL.JK,0.9653573,945.0,,11.46
ELPI.JK,0.96519065,1755.0,1743.1,1.67
GPSO.JK,0.9633871,505.0,,6.22
MSIN.JK,0.9612098,410.0,,22.31
GTSI.JK,0.96067846,158.0,,2.14
MBMA.JK,0.9596549,478.0,,69.32
UDNG.JK,0.9581996,1310.0,,1.12
CITA.JK,0.9566852,3140.0,,1.37
WBSA.JK,0.9522467,675.0,,78.23
SMIL.JK,0.94822836,258.0,,1.32
NSSS.JK,0.9439633,462.0,,1.77
HUMI.JK,0.9426178,146.0,,3.58
DSSA.JK,0.9041436,492.0,,416.43
