Ticker,AI_Score,Harga,MA50,Trx_Miliar
COCO.JK,1.0353973,248.0,,2.48
TPMA.JK,1.0351001,488.0,,3.66
PNBN.JK,1.0346004,945.0,,4.56
GGRM.JK,1.03397,17000.0,,12.21
DAAZ.JK,1.0326084,1520.0,,2.34
UVCR.JK,1.0323589,238.0,,8.74
MTEL.JK,1.0319384,520.0,,6.03
PNLF.JK,1.0301872,238.0,,5.83
MGRO.JK,1.0301025,630.0,,1.15
JGLE.JK,1.029651,61.0,,29.32
SRSN.JK,1.0296054,65.0,,1.2
BMTR.JK,1.029217,125.0,,2.26
MPOW.JK,1.029023,114.0,,1.17
FIRE.JK,1.0280569,107.0,,1.59
ARTO.JK,1.027958,1180.0,,2.91
EMTK.JK,1.0253257,615.0,,15.16
WIRG.JK,1.0249678,61.0,,1.61
CMRY.JK,1.0249406,4830.0,,8.53
BINA.JK,1.0240626,4390.0,,1.8
SRTG.JK,1.0240304,1560.0,,4.2
LCKM.JK,1.0234255,106.0,,18.95
ESIP.JK,1.0227326,130.0,,4.22
UNTR.JK,1.022687,22925.0,,177.65
SMGR.JK,1.0211506,1690.0,,19.05
DSSA.JK,1.0204965,492.0,,416.43
HEAL.JK,1.019764,945.0,,11.46
WEHA.JK,1.0193472,124.0,,1.34
IRSX.JK,1.019056,374.0,,23.92
TLKM.JK,1.0190009,3030.0,,642.71
PYFA.JK,1.0185779,232.0,,1.67
SINI.JK,1.017814,12325.0,,10.41
LPPF.JK,0.9826073,1600.0,,1.78
INCO.JK,0.9825539,4730.0,,117.15
FILM.JK,0.9817834,2150.0,,11.84
KPIG.JK,0.9813571,94.0,,9.35
AMRT.JK,0.98125637,1150.0,,487.89
BBNI.JK,0.9807608,3700.0,,182.74
BIPI.JK,0.97958857,176.0,,79.51
INET.JK,0.97924566,232.0,,16.13
TRIN.JK,0.9784077,468.0,,1.09
AUTO.JK,0.9783697,2530.0,,7.38
RMKE.JK,0.9781289,3000.0,,36.0
BNGA.JK,0.97651535,1615.0,,6.67
NSSS.JK,0.9760585,462.0,,1.77
ISAT.JK,0.9756048,2160.0,,23.76
BUMI.JK,0.9747642,168.0,,316.8
CASA.JK,0.9745602,1350.0,,12.54
GJTL.JK,0.9743071,1215.0,,3.23
NZIA.JK,0.97386396,132.0,,3.7
DOOH.JK,0.97308904,143.0,,1.65
PPGL.JK,0.9724784,250.0,,3.87
EMAS.JK,0.9724486,7800.0,,120.23
APLN.JK,0.9723691,149.0,,2.28
ULTJ.JK,0.97201294,1520.0,,4.35
ITMG.JK,0.9689633,22100.0,,22.38
TOBA.JK,0.9688718,430.0,,1.9
ASII.JK,0.96862066,5000.0,,670.41
ENRG.JK,0.9679398,1350.0,,58.21
DKFT.JK,0.9678903,710.0,,1.35
RAJA.JK,0.9669829,3740.0,,90.32
SIMP.JK,0.96591747,555.0,,7.06
CDIA.JK,0.9649884,850.0,,103.37
BUVA.JK,0.96399474,760.0,,109.17
AKRA.JK,0.9638566,1235.0,,31.04
ANTM.JK,0.96369207,2900.0,,423.3
SOCI.JK,0.96358156,398.0,,2.49
BUKA.JK,0.96340674,122.0,,8.43
DSNG.JK,0.96262026,1190.0,,15.56
SMSM.JK,0.9619649,1705.0,,1.16
TRUE.JK,0.96133435,100.0,,1.93
NISP.JK,0.9601944,1295.0,,2.65
GTSI.JK,0.9585332,158.0,,2.14
WIFI.JK,0.95626986,2050.0,,29.86
BANK.JK,0.95569026,238.0,,19.01
BBYB.JK,0.9547344,260.0,,1.98
NIKL.JK,0.95366824,248.0,,2.13
PTBA.JK,0.95347106,2780.0,,39.53
DRMA.JK,0.9530343,975.0,,1.39
ASHA.JK,0.94826573,63.0,,3.46
HBAT.JK,0.9437422,500.0,,1.91
ARCI.JK,0.94341165,1215.0,,21.75
LSIP.JK,0.9419529,1290.0,,10.24
MINA.JK,0.94163865,336.0,,74.84
MBSS.JK,0.940224,2460.0,,8.83
GULA.JK,0.93867403,545.0,,24.52
NPGF.JK,0.93689924,61.0,,1.19
IKAN.JK,0.9355042,83.0,93.4,2.65
SUPA.JK,0.93305063,840.0,862.6,7.67
PSAB.JK,0.93289864,476.0,506.2,25.68
TOTL.JK,0.93242437,1040.0,1032.5,1.03
AVIA.JK,0.93023205,348.0,367.9,3.57
WIIM.JK,0.92634463,1625.0,1730.3,4.1
APIC.JK,0.92202896,980.0,1418.9,12.81
RATU.JK,0.91147786,5300.0,5512.1,32.57
NCKL.JK,0.91137195,890.0,1065.7,54.11
PIPA.JK,0.90970814,119.0,130.1,2.54
TAPG.JK,0.9047194,1520.0,1817.9,40.22
PKPK.JK,0.9016354,2950.0,2557.2,2.76
NETV.JK,0.9004547,66.0,84.9,3.6
MBMA.JK,0.8965465,478.0,647.0,69.32
DEWI.JK,0.8937779,117.0,124.2,5.19
ARKO.JK,0.8900786,6125.0,7794.0,11.93
CMNT.JK,0.8864926,815.0,784.5,8.82
RGAS.JK,0.88260806,103.0,,1.28
NTBK.JK,0.8730216,74.0,,1.61
MORA.JK,0.86373425,6900.0,,2.13
PACK.JK,0.85896397,308.0,,77.26
FORE.JK,0.8424821,705.0,,12.58
AYAM.JK,0.83099705,310.0,,6.61
HUMI.JK,0.81466556,146.0,,3.58
CBDK.JK,0.8108561,3850.0,,6.52
OMED.JK,0.8091141,230.0,,3.44
AMMN.JK,0.80158156,3300.0,4607.9,1075.4
EURO.JK,0.78811556,1590.0,2535.4,1.23
HATM.JK,0.7858,336.0,307.5,6.35
CNMA.JK,0.7857451,101.0,100.1,1.46
MSJA.JK,0.78354305,408.0,461.2,2.98
ASPR.JK,0.7787591,179.0,271.7,1.68
KAQI.JK,0.75659764,94.0,104.3,2.92
PGEO.JK,0.720594,895.0,975.2,10.95
RMKO.JK,0.7188965,350.0,472.7,1.41
MEDS.JK,0.6882138,90.0,79.6,7.49
